M&A Deal Number ;Target Name ;Acquiror Name ;Announcement Date ;Deal Status ;Deal Value ;Target Nation ;Target TRBC Economic Sector ;Acquiror Net Sales LTM ;Acquiror EBIT LTM ;Acquiror EBITDA LTM ;Acquiror Pre-tax Income LTM ;Acquiror Net Income LTM ;Acquiror Earnings Per Share LTM ;Acquiror Total Assets ;Currency of Acquiror Financials ;Date of Acquiror Financials ;Net Sales LTM ;EBIT LTM ;EBIT 3 Year Growth (%) ;EBIT 5 Year Growth (%) ;EBITDA LTM ;EBITDA Margin LTM ;Pre-tax Income LTM ;Net Income LTM ;Earnings Per Share LTM ;Cash and Short Term ;Total Assets ;Short Term Debt ;Net Debt ;Total Liabilities ;Total Debt ;Common Equity ;Equity Value at Announcement ;Equity Value at Effective Date ;Enterprise Value at Announcement ;Enterprise Value at Effective Date ;Book Value per Share ;Currency of Target Financials ;Date of Target Financials ;Acquiror Financial Advisor Name ;Acquiror Financial Advisor Assignments ;Acquiror Financial Advisor Credit ;Acquiror Financial Advisor Parent Name ;Acquiror Financial Advisor Fees, Total Amt ;Acquiror Financial Advisor Fees, Total Amt as % of Deal Value ;Acquiror Financial Advisor Imputed Fees Per Advisor ;Acquiror Legal Advisor Name ;Acquiror Legal Advisor Assignments ;Acquiror Legal Advisor Credit ;Target Financial Advisor Name ;Target Financial Advisor Assignments ;Target Financial Advisor Credit ;Target Financial Advisor Parent Name ;Target Financial Advisor Fees, Total Amt ;Target Financial Advisor Fees, Total Amt as % of Deal Value ;Target Financial Advisor Imputed Fees Per Advisor ;Target Legal Advisor Name ;Target Legal Advisor Assignments ;Target Legal Advisor Credit ;Related SDC Deal Number ;Related Deal Type ;Expected Synergy Date ;Status of MMC Ruling ;Target Termination Fee ;Acquiror Termination Fee ;Deal Market Value to EBITDA ;Deal Market Value to EBIT ;Deal Market Value to Pre-tax Income ;Deal Market Value to Net Income ;Deal Enterprise Value to Sales ;Deal Enterprise Value to EBITDA ;Deal Enterprise Value to EBIT ;Deal Enterprise Value to Net Income ;Deal Enterprise Value to Net Assets ;Offer Price to EPS ;Premium % 1 Day Prior to Announcement ;Premium % 1 Week Prior to Announcement ;Premium % 4 Weeks Prior to Announcement ;Investor Group Flag (Y/N) ;Investor Public Status ;Buyside: Financial Sponsor Activity Flag (Y/N) ;Buyside: Soverign Wealth Fund Involvement ;Acquiror Ultimate Parent Primary SIC ;Acquiror Ultimate Parent Macro Industry ;Acquiror Ultimate Parent Mid Industry ;Investor Ultimate Parent SDC Cusip ;Investor Ultimate Parent Names ;Investor Ultimate Parent Public Status ;Effective Date ;Deal Value inc. Net Debt of Target ;Percent of Shares Acquired ;Acquiror Nation ;Acquiror Macro Industry ;Acquiror Mid Industry ;Acquiror Business Description ;Target Macro Industry ;Target Mid Industry ;Target Business Description 
267044040;Novarom GmbH;Croda International PLC;13.09.1991;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Chemicals And Chemical Preparations, Not Elsewhere Classified;Materials;Chemicals;;;;13.09.1991;;100;United Kingdom;Materials;Chemicals;Croda International PLC, headquartered in East Yorkshire, UK manufactures and wholesales specialty chemicals. It operates into three sectors that include consumer care, performance technologies and industrial chemicals. Consumer Care consists of global businesses in personal care, health care, home care and crop care. Performance Technologies comprises home care, additives for polymers, coatings and polymers, lubricant additives, and geo technologies. Industrial Chemicals which consists of base oleochemicals and co-products. The Company was founded in 1925. founded in 1925.;Materials;Chemicals;Manufacture natural extracts and perfumery compounds for toiletries and cosmetics
261228040;Holborn Europa Raffinerie GmbH(Esso AG/Exxon Corp);Coastal Corp;31.12.1987;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Natural Gas Transmission And Distribution;Energy and Power;Oil & Gas;;;;31.12.1987;;100;United States of America;Energy and Power;Oil & Gas;"Gas utility; provide oil and gas refining services; refine; own and operate petroleum terminals, gasoline service stations, and convenience stores; coal mining company; holding company";Energy and Power;Petrochemicals;Manufacture petroleum products
261227040;Holborn Europa Raffinerie GmbH(Oilinvest/Libya);Oilinvest International NV;23.04.1991;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Crude Petroleum And Natural Gas;Energy and Power;Oil & Gas;;;;23.04.1991;;66,6;Libya;Energy and Power;Oil & Gas;"Oil and gas exploration and production; holding company";Energy and Power;Petrochemicals;Manufacture petroleum products
260817040;Deminex Deutsche Erdoelversorgungs GmbH(VEBA Oel,/VEBA AG);Southwest Royalties Inc;14.05.1992;Completed;32;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;Wertheim Schroder & Co (UK);Advisory;32.001;Citi;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Crude Petroleum And Natural Gas;Energy and Power;Oil & Gas;;;;14.05.1992;32;100;United States of America;Energy and Power;Oil & Gas;Southwest Royalties Inc, located in Midland, Texas, is an oil and gas exploration and production company.;Energy and Power;Oil & Gas;Provide oil and gas field exploration services
260477040;Th Goldschmidt AG;RWE AG;19.06.1992;Status Unknown;;Germany;Energy;44.102,40;1.685,20;5.145,40;2.949,40;862,6;1,85;54.823,20;Deutsche Mark;30.06.1991;868,32;39,46;10,14;38,88;74,18;0,09;67,27;35,78;1,07;90,53;561,27;4,04;-94,65;351,95;27,5;208,16;;;;;;Deutsche Mark;31.12.1991;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Electric Services;Energy and Power;Power;;;;;;;Germany;Energy and Power;Power;RWE AG, located in Essen, Germany, is an electric power generation distributor and facility operator. The Company is engaged in production of lignite and electricity generation from gas, coal, nuclear and renewables, to energy trading and distribution, and the supply of electricity, gas and other solutions. It has operations in Germany, UK, Spain, Poland, Netherlands, Italy, France, Portugal and Czech Republic. The Company's segments include Conventional Power Generation, Trading /Gas Midstream and innogy SE. It also operates as a holding company. The Company was founded in 1898. founded in 1898.;Materials;Chemicals;"Manufacture industrial chemicals including silicones and polyurethane additives for coating materials, surfactants for cosmetics and foods, as well as industrial chemicals, polymers and metals; manufacture and wholesale metal welding systems"
258824040;Lausitzer Braunkohle AG-Coal Mines,Energiewerke Schwarze Pump-Coal Mines;Braunkohlenwerke Braudenburg;09.06.1992;Status Unknown;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Electric Services;Energy and Power;Power;;;;;;;Germany;Materials;Metals & Mining;Coal mining;Materials;Metals & Mining;Coal mining
257846040;Chemetall GmbH;Dynamit Nobel AG;03.06.1992;Completed;;Germany;Energy;;;;;;;;-;;462;;;;;;;;;;;;;;;;;;;;;Deutsche Mark;31.12.1991;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Paper Mills;Materials;Paper & Forest Products;;;;03.06.1992;;100;Germany;Materials;Chemicals;Dynamit Nobel AG is a manufacturer of explosives. The company was founded in 1949 and is located in Troisdorf, Germany.;Materials;Chemicals;Chemetall GmbH, located in Frankfurt am Main, Germany, manufactures chemicals. It is focused on products and processes for the chemical treatment of metal surfaces and plastics, as well as selected fields of fine chemistry such as lithium and cesium compounds. The Company was founded in 1920.
257635040;Tankhof Rostock GmbH(Germany);HEM Hamburg Eggert;27.12.1991;Status Unknown;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Petroleum And Petroleum Products Wholesalers, Except Bulk Stations And Terminals;Energy and Power;Oil & Gas;;;;;;;Germany;Energy and Power;Oil & Gas;"Wholesale heating oil and gasoline; own and operate gas service stations";Energy and Power;Oil & Gas;"Wholesale heating oil and gasoline;own and operate gas service stations"
257604040;Haahr Benzin Deutschland GmbH;HEM Hamburg Eggert;31.12.1991;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Petroleum And Petroleum Products Wholesalers, Except Bulk Stations And Terminals;Energy and Power;Oil & Gas;;;;31.12.1991;;100;Germany;Energy and Power;Oil & Gas;"Wholesale heating oil and gasoline; own and operate gas service stations";Energy and Power;Oil & Gas;Own and operate petroleum bulk stations
257557040;Schering AG-Industrial Chemicals and Natural Substances;VIAG AG;03.06.1992;Dis Rumor;;Germany;Energy;15.569,63;94,75;930,47;565,24;189,86;0,38;12.914,65;Deutsche Mark;31.12.1991;590,04;;;;;;;;;;;;;;;;;;;;;Deutsche Mark;31.12.1991;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Electric Services;Energy and Power;Power;;;;;;;Germany;Energy and Power;Power;"Electric utility; gas utility; provide telecommunications services including fixed-network, mobile telephone and Internet services; manufacture specialty chemicals; manufacture semi-finished and finished aluminum products for the automobile, construction and packaging industries; manufacture packaging products including PET packaging, beverage cans, and White Cap closures as well as laboratory glass and container glass, and packaging for pharmaceutical products, cosmetics and specialty glass products; holding company";Materials;Chemicals;Manufacture industrial organic chemicals
253383040;Schering AG-Industrial Chemicals and Natural Substances;Witco Corp;10.07.1992;Completed;452,69;Germany;Energy;1.630,52;113,37;180,99;109,8;73,48;1,61;1.198,28;U.S. Dollar;31.12.1991;599,94;23,1;;;;;;;;;;;;;;;;;;;;Deutsche Mark;31.12.1991;Morgan Guaranty Trust Co of New York;Advisory;452.694;JP Morgan & Co Inc;;;;;;;"Lazard Freres et Cie
Morgan Stanley & Co";Advisory;452.694;"Lazard
Morgan Stanley";;;;Cravath, Swaine & Moore;Counsel to Target;452.694;;;;Bid not referred;;;;18,86;;;0,73;;18,86;;;;;;;N;;N;N;Industrial Organic Chemicals, Not Elsewhere Classified;Materials;Chemicals;;;;02.11.1992;452,69;100;United States of America;Materials;Chemicals;Manufacture and wholesale special purpose chemicals, reactive agents, petroleum products and battery containers, carbon black, conveyor belting and metalworking products;Materials;Chemicals;Manufacture industrial organic chemicals
249933040;Hamburg Eggert Mineraloelhandels GmbH;Oilinvest(Netherlands)BV;20.03.1992;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Petroleum And Petroleum Products Wholesalers, Except Bulk Stations And Terminals;Energy and Power;Oil & Gas;;;;20.03.1992;;60;Netherlands;Energy and Power;Oil & Gas;"Oilinvest (Netherlands) BV, located in Ridderkerk, the Netherlands, wholesales crude oil and refined products; own and operate three refineries as well as distribution networks for petroleum products in Italy, Germany, Switzerland, the Netherlands, Spain and Egypt.";Energy and Power;Oil & Gas;Own and operate oil and oil products stores
249704040;Takraf Schwermaschinenbau AG-Core Businesses(Germany);Seeking Buyer;18.03.1992;S Buyer;;Germany;Energy;;;;;;;;-;;528;;;;;;;;;;;;;;;;;;;;;Deutsche Mark;31.12.1991;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Investors, Not Elsewhere Classified;Financials;Brokerage;;;;;;;Unknown;Financials;Brokerage;Seeking buyer;Materials;Metals & Mining;"Coal mining; provide mine engineering services"
249171040;B und B Handels GmbH,Haahr Benzin Deutschland GmbH;HEM Hamburg Eggert;13.03.1992;Completed;;Germany;Energy;660;;;;2,51;;;Deutsche Mark;31.12.1991;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Petroleum And Petroleum Products Wholesalers, Except Bulk Stations And Terminals;Energy and Power;Oil & Gas;;;;31.12.1992;;;Germany;Energy and Power;Oil & Gas;"Wholesale heating oil and gasoline; own and operate gas service stations";Energy and Power;Oil & Gas;Own and operate petroleum bulk stations
249170040;HEM Hamburg Eggert Mineraloelhandels GmbH;Tamoil Trading Ltd;13.03.1992;Status Unknown;;Germany;Energy;;;;;;;;-;;660;5,21;;;;;;2,51;;;;;;;;;;;;;;Deutsche Mark;31.12.1991;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Crude Petroleum And Natural Gas;Energy and Power;Oil & Gas;;;;;;;United Kingdom;Energy and Power;Oil & Gas;"Wholesale heating oil and gasoline; own and operate gasoline service stations";Energy and Power;Oil & Gas;"Wholesale heating oil and gasoline; own and operate gas service stations"
247514040;Ista Haustechnik GmbH;Ista GmbH(Raad Karcher AG);25.02.1992;Completed;;Germany;Energy;;;;;;;;-;;13,53;;;;;;;;;;;;;;;;;;;;;Deutsche Mark;31.12.1991;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Electric Services;Energy and Power;Power;;;;25.02.1992;;100;Germany;Energy and Power;Oil & Gas;Wholesale petroleum products;Energy and Power;Oil & Gas;Wholesale petroleum products
247088040;AUG(Germany);Carbon Link;20.02.1992;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Chemicals And Allied Products, Not Elsewhere Classified;Materials;Chemicals;;;;20.02.1992;;100;United Kingdom;Materials;Chemicals;Wholesale chemicals;Materials;Metals & Mining;"Coal mining; provide water treatment and removal of pollutants from air and water"
243597040;Saarbergwerke AG(Germany);Seeking Buyer;24.01.1992;S Buyer;;Germany;Energy;;;;;;;;-;;3.234,49;;;;;;;;;;;;;;;;;;;;;Deutsche Mark;31.12.1991;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Investors, Not Elsewhere Classified;Financials;Brokerage;;;;;;;Unknown;Financials;Brokerage;Seeking buyer;Materials;Metals & Mining;Coal, lignite and anthracite mining
242711040;Addinol Mineraloel GmbH, Parrafinwerke Webau GmbH;Investor Group;16.01.1992;Status Unknown;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;Y;"Sub.
Public";N;N;Investors, Not Elsewhere Classified;Financials;Other Financials;"04517Q
833658
88626N";"ASKO Deutsche Kaufhaus AG
Soc Nationale Elf Aquitaine
ThyssenKrupp AG";Public;;;;France;Financials;Other Financials;Investor group;Energy and Power;Petrochemicals;Manufacture refined petroleum products
242168040;Thyssen Neste Oil GmbH (Thyssen Handelsunion AG,Neste Oy);Soc Nationale Elf Aquitaine;10.01.1992;Completed;;Germany;Energy;38.740,12;1.934,75;4.587,06;3.213,90;1.891,12;7,54;46.674,47;French Franc;31.12.1991;1.672,50;;;;;;;;;;;;;;;;;;;;;Deutsche Mark;31.12.1990;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Crude Petroleum And Natural Gas;Energy and Power;Oil & Gas;;;;10.01.1992;;;France;Energy and Power;Oil & Gas;"Oil and gas exploration, production and refining; manufacture, wholesale, and retail petroleum refined products; manufacture chemicals, including petrochemicals, chlorochemicals and fertilizers, as well as health care products, including pharmaceuticals, perfumes and beauty products";Energy and Power;Petrochemicals;Manufacture lubricants
239030040;Minol Mineraloelhandel AG,Leuna-Werke-Refinery,Zeitz- Chemical Plant;TED;04.12.1991;Completed;;Germany;Energy;;;;;;;;-;;4.620,00;;;;;;;;;;;;;;;;;;;;;Deutsche Mark;31.12.1991;;;;;;;;;;;Goldman Sachs International;Advisory;;Goldman Sachs & Co;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;Y;Sub.;N;N;Crude Petroleum And Natural Gas;Energy and Power;Oil & Gas;"04517Q
89151E
88626N";"ASKO Deutsche Kaufhaus AG
Total SA
ThyssenKrupp AG";Public;21.12.1992;;100;France;Financials;Other Financials;Investment group formed to acquire Minol Mineralhandel, the Leuna oil refinery of Leuna-Werke and a chemical plant of Hydriewerke Zeitz;Energy and Power;Oil & Gas;"Wholesale petroleum; oil and petroleum refinery; petrochemical plant"
228804040;GUBELAS Grosshandels GmbH (Germany);Seeking Buyer;29.10.1991;S Buyer;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Investors, Not Elsewhere Classified;Financials;Brokerage;;;;;;;Unknown;Financials;Brokerage;Seeking buyer;Materials;Chemicals;Manufacture chemicals, paints and varnishes
226408040;Degussa AG-Undisclosed Amino Acids Unit;Great Lakes Chemical Corp;26.09.1991;Completed;;Germany;Energy;1.066,30;270,45;321,04;261,26;140,85;2,01;1.406,30;U.S. Dollar;31.12.1990;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Cyclic Organic Crudes And Intermediates, And Organic Dyes And Pigments;Materials;Chemicals;;;;26.09.1991;;100;United States of America;Materials;Chemicals;Great Lakes Chemical Corp, located in Indianapolis, Indiana, manufactures industrial and agricultural chemicals, pesticides, specialty cleaning, polishing, and sanitation preparation chemicals, cyclic organic crudes and intermediates, organic dyes and pigments.;Materials;Chemicals;Manufacture amino acids
225582040;Petrolchemie und Kraftstoff AG;PDVSA;19.09.1991;Status Unknown;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;National Government;Government and Agencies;National Government;;;;;;;Venezuela;Energy and Power;Oil & Gas;Petroleos de Venezuela SA {PDVSA}, headquartered in Caracas, Venezuela, is an oil and gas exploration and production company. It is also a state-owned corporation that focuses on energy resources and technology. The company was founded in 1975.;Energy and Power;Petrochemicals;Provide petroleum refining services
224164040;Mabanaft GmbH & Co KG;Den Norske Stats Oljeselskap;03.09.1991;Status Unknown;;Germany;Energy;12.300,52;2.724,59;3.612,84;1.872,55;555,9;0,57;12.615,19;Norwegian Krone;31.12.1990;100,02;;;;;;;;;;;;;;;;;;;;;Deutsche Mark;31.12.1990;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Crude Petroleum And Natural Gas;Energy and Power;Oil & Gas;;;;;;;Norway;Energy and Power;Oil & Gas;Den Norske Stats Oljeselskap AS is engaged in the crude petroleum and natural gas services business. The Company was founded in 1972 and is located in Rogaland, Norway.;Energy and Power;Oil & Gas;Mabanaft GmbH & Co KG, located in Hamburg, Germany, wholesales petroleum products.
223318040;VEB Kohlehandel-Selected Businesses(1)(Germany);Stiba;23.07.1991;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Bituminous Coal And Lignite Surface Mining;Materials;Metals & Mining;;;;23.07.1991;;100;Germany;Materials;Metals & Mining;"Coal mining; wholesale coal";Materials;Metals & Mining;"Coal mining; wholesale coal"
223317040;VEB Kohlehandel-Selected Businesses(6)(Germany);Raab Karcher AG;23.07.1991;Completed;;Germany;Energy;5.471,04;-27,91;70,77;25,9;1,87;0,45;1.874,25;Deutsche Mark;31.12.1990;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Electric Services;Energy and Power;Power;;;;23.07.1991;;100;Germany;Industrials;Building/Construction & Engineering;Construct industrial buildings;Materials;Metals & Mining;"Coal mining; wholesale coal"
223310040;VEB Kohlehandel-Selected Businesses(1)(Germany);Stinnes AG;24.11.1990;Completed;;Germany;Energy;14.291,71;92,08;300,51;199,11;87,92;2,2;4.588,90;Deutsche Mark;31.12.1989;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Electric Services;Energy and Power;Power;;;;24.11.1990;;100;Germany;Industrials;Transportation & Infrastructure;"Provide land, sea and air logistical services; holding company";Materials;Metals & Mining;"Coal mining; wholesale coal"
223308040;VEB Kohlehandel-Selected Businesses(8)(Germany);Rheinbraun Verkaufs GmbH;23.07.1991;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Electric Services;Energy and Power;Power;;;;23.07.1991;;100;Germany;Consumer Products and Services;Other Consumer Products;Wholesale petroleum and miscellaneous products;Materials;Metals & Mining;"Coal mining; wholesale coal"
223307040;VEB Kohlehandel-Selected Businesses(3)(Germany);Ruhrkohle Handel(Rohrkohle AG);23.07.1991;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Bituminous Coal And Lignite Surface Mining;Materials;Metals & Mining;;;;23.07.1991;;100;Germany;Energy and Power;Oil & Gas;Wholesale non bulk petroleum;Materials;Metals & Mining;"Coal mining; wholesale coal"
219340040;C Deilmann AG;Preussag AG;01.07.1991;Completed;;Germany;Energy;23.135,63;-126,37;588,06;894,9;381,85;2,17;17.335,27;Deutsche Mark;30.09.1990;1.464,09;-40,9;;;37,11;0,03;89,15;65,48;27,28;231,7;1.481,94;11,22;-164,91;877,07;;562,18;;;;;;Deutsche Mark;30.09.1990;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Travel Agencies;Consumer Products and Services;Travel Services;;;;01.07.1991;;24,9;Germany;Consumer Products and Services;Travel Services;Preussag AG is a travel agency operator. The Company is located in Hannover, Germany.;Energy and Power;Oil & Gas;Oil and gas exploration, production
209809040;Minol Mineraloelhandel AG,Leuna-Werke-Refinery,Zeitz- Chemical Plant;Investor Group;04.12.1991;Withdrawn;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;Goldman Sachs & Co;"Advisory
Rep. Government";;Goldman Sachs & Co;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;Y;"Public
Priv.
Sub.";N;N;Investors, Not Elsewhere Classified;Financials;Other Financials;"110889
89151E
24818N
26874R
67616M";"British Petroleum Co PLC
Total SA
Den Norske Stats Oljeselskap
ENI SpA
OEIAG";"Public
Priv.
Govt.";;;;United Kingdom;Financials;Other Financials;Investor group;Energy and Power;Oil & Gas;"Wholesale petroleum; oil and petroleum refinery; petrochemical plant"
209277040;Minol Mineraloelhandel AG (Germany);Soc Nationale Elf Aquitaine;04.06.1991;Withdrawn;;Germany;Energy;34.474,60;1.964,01;4.577,13;3.634,31;2.087,39;8,56;42.642,04;French Franc;31.12.1990;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Crude Petroleum And Natural Gas;Energy and Power;Oil & Gas;;;;;;;France;Energy and Power;Oil & Gas;"Oil and gas exploration, production and refining; manufacture, wholesale, and retail petroleum refined products; manufacture chemicals, including petrochemicals, chlorochemicals and fertilizers, as well as health care products, including pharmaceuticals, perfumes and beauty products";Energy and Power;Oil & Gas;Own and operate gasoline filling stations
209274040;Minol Mineraloelhandel AG (Germany);Undisclosed Acquiror;04.06.1991;Withdrawn;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Investors, Not Elsewhere Classified;Financials;Brokerage;;;;;;;Unknown;Financials;Brokerage;Unknown;Energy and Power;Oil & Gas;Own and operate gasoline filling stations
209268040;Minol Mineraloelhandel AG (Germany);Den Norske Stats Oljeselskap;04.06.1991;Withdrawn;;Germany;Energy;12.300,52;2.724,59;3.612,84;1.872,55;555,9;0,57;12.615,19;Norwegian Krone;31.12.1990;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Crude Petroleum And Natural Gas;Energy and Power;Oil & Gas;;;;;;;Norway;Energy and Power;Oil & Gas;Den Norske Stats Oljeselskap AS is engaged in the crude petroleum and natural gas services business. The Company was founded in 1972 and is located in Rogaland, Norway.;Energy and Power;Oil & Gas;Own and operate gasoline filling stations
208969040;Petrolchemie und Kraftstoff AG (Germany);Investor Group;15.02.1991;Completed;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;Y;"Public
Sub.";N;N;Investors, Not Elsewhere Classified;Financials;Other Financials;"204345
26874R
76206Z
833658
922391";"TOTAL
Eni SpA
RWE AG
Soc Nationale Elf Aquitaine
VEBA AG";"Public
Priv.";02.07.1991;;100;Germany;Financials;Other Financials;Investor group;Energy and Power;Petrochemicals;Provide petroleum refining services
206817040;Brennstoffhandel GmbH;Raab Karcher AG;29.04.1991;Status Unknown;;Germany;Energy;5.471,04;-27,91;70,77;25,9;1,87;0,45;1.874,25;Deutsche Mark;31.12.1990;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Electric Services;Energy and Power;Power;;;;;;;Germany;Industrials;Building/Construction & Engineering;Construct industrial buildings;Energy and Power;Oil & Gas;Wholesale petroleum products
206815040;Sudthuringer Brennstoffhandel GmbH;Raab Karcher AG;29.04.1991;Status Unknown;;Germany;Energy;5.471,04;-27,91;70,77;25,9;1,87;0,45;1.874,25;Deutsche Mark;31.12.1990;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;Electric Services;Energy and Power;Power;;;;;;;Germany;Industrials;Building/Construction & Engineering;Construct industrial buildings;Energy and Power;Oil & Gas;Wholesale gasoline
198533040;Seeking European Petroleum Target;PDVSA;08.04.1991;S Target;;Germany;Energy;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;-;;;;;;;;;;;;;;;;;;;;;;;;;Bid not referred;;;;;;;;;;;;;;;;N;;N;N;National Government;Government and Agencies;National Government;;;;;;;Venezuela;Energy and Power;Oil & Gas;Petroleos de Venezuela SA {PDVSA}, headquartered in Caracas, Venezuela, is an oil and gas exploration and production company. It is also a state-owned corporation that focuses on energy resources and technology. The company was founded in 1975.;Energy and Power;Petrochemicals;Manufacture refined petroleum products
